"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"758125","JC469170","2019-10-11T17:30:00","1","DRIVER",,"720146",,"GENERAL MOTORS CORP.","UNKNOWN","IL","2000","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758126","JC469170","2019-10-11T17:30:00","2","DRIVER",,"720159",,"VOLKSWAGEN","JETTA","MI","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"private",,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758069","JC469143","2019-10-11T17:30:00","1","DRIVER",,"720076",,"CHEVROLET","IMPALA","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758070","JC469143","2019-10-11T17:30:00","2","DRIVER","1","720087",,"TOYOTA MOTOR COMPANY, LTD.","Highlander(beginning vehicle year 2001)","IN","2013","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,"true",,,,,,"true",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758071","JC469143","2019-10-11T17:30:00","3","DRIVER",,"720095",,"CHEVROLET","Colorado","IN","2015","NONE","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758072","JC469102","2019-10-11T17:30:00","1","DRIVER","1","720084",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2011","UNKNOWN","PASSENGER","PERSONAL","E","BACKING",,,"2",,,,"true",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758073","JC469102","2019-10-11T17:30:00","2","DRIVER",,"720092",,"LEXUS","UNKNOWN","IL","2001","UNKNOWN","PASSENGER","UNKNOWN/NA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758057","JC469094","2019-10-11T17:30:00","1","DRIVER",,"720064",,"HYUNDAI","SONATA",,,"NONE","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758058","JC469094","2019-10-11T17:30:00","2","DRIVER",,"720074",,"GENERAL MOTORS CORP.","TERRAIN","IN","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758108","JC469092","2019-10-11T17:30:00","1","DRIVER",,"720122",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2014","NONE","PASSENGER","PERSONAL","S","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758109","JC469092","2019-10-11T17:30:00","2","DRIVER","2","720130",,"SUBARU","UNKNOWN","IL","2009","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"3",,,,,"true","true","true","true","true",,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758094","JC469086","2019-10-11T17:26:00","1","DRIVER",,"720106",,"HYUNDAI","SONATA","IL","2016","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758116","JC469086","2019-10-11T17:26:00","2","DRIVER","1","720126",,"DODGE","JOURNEY","IL","2009","UNKNOWN","VAN/MINI-VAN","PERSONAL","N","STRAIGHT AHEAD","true",,"2",,"personal tow/insurance","self towed",,,,,,,,,,,"true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758160","JC469096","2019-10-11T17:20:00","1","DRIVER",,"720154",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758161","JC469096","2019-10-11T17:20:00","2","DRIVER",,"720164",,"SUBARU","FORESTER","IL","2016","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","true",,"1",,"PRIVATE TOW","UNKNOWN",,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758179","JC469196","2019-10-11T17:15:00","1","DRIVER",,"720178",,"RANGE ROVER OF NORTH AMERICA","RANGE ROVER OF NORTH AMERICA","IL","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STARTING IN TRAFFIC",,,"1",,,,,,,"true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758180","JC469196","2019-10-11T17:15:00","2","DRIVER",,"720194",,"UNKNOWN","UNKNOWN","IL","2016","UNKNOWN","BUS OVER 15 PASS.","COMMERCIAL - SINGLE UNIT","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758080","JC469116","2019-10-11T17:13:00","1","DRIVER",,"720093",,"SATURN","Vue","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758081","JC469116","2019-10-11T17:13:00","2","DRIVER",,"720099",,"TOYOTA MOTOR COMPANY, LTD.","RAV4 (sport utility)","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758037","JC469051","2019-10-11T17:13:00","1","DRIVER",,"720052",,"TOYOTA MOTOR COMPANY, LTD.","UNKNOWN","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,"true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758038","JC469051","2019-10-11T17:13:00","2","DRIVER",,"720061",,"FORD","FIVE HUNDRED","IN","2007","UNKNOWN","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,,,,,,,,"true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758087","JC469101","2019-10-11T17:12:00","1","DRIVER","1","720105",,"LEXUS","GS350","IL","2013","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"2",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758088","JC469101","2019-10-11T17:12:00","2","DRIVER",,"720116",,"CADILLAC","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"false",,,,,,"true","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758059","JC469064","2019-10-11T17:12:00","1","DRIVER","1","720075",,"NISSAN","UNKNOWN","IL","2019","NONE","VAN/MINI-VAN","OTHER","N","TURNING LEFT",,,"2",,,,,"true","true",,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758060","JC469064","2019-10-11T17:12:00","2","DRIVER","1","720098",,"KIA MOTORS CORP","UNKNOWN","IL","2020","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"true","true",,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758074","JC469085","2019-10-11T17:10:00","1","DRIVER",,"720081",,"MERCEDES-BENZ","UNKNOWN","IL","2006","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758075","JC469085","2019-10-11T17:10:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758015","JC469065","2019-10-11T17:10:00","1","DRIVER",,"720032",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758016","JC469065","2019-10-11T17:10:00","2","PARKED",,"720040",,"HYUNDAI","SONATA","IL","2012","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,"true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758065","JC469111","2019-10-11T17:09:00","1","DRIVER",,"720086",,"FORD","F550","IL","2002","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758066","JC469111","2019-10-11T17:09:00","2","DRIVER",,"720073",,"FORD","UNKNOWN","IL","2019","NONE","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758013","JC469048","2019-10-11T17:05:00","1","DRIVER",,"720057",,"PORSCHE","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758014","JC469048","2019-10-11T17:05:00","2","DRIVER",,"720069",,"MAZDA","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758011","JC469032","2019-10-11T17:05:00","1","DRIVER",,"720028",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NE","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"true","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758012","JC469032","2019-10-11T17:05:00","2","DRIVER",,"720037",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2018","NONE","PASSENGER","PERSONAL","NE","TURNING LEFT",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758047","JC469031","2019-10-11T17:04:00","1","DRIVER",,"720059",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758048","JC469031","2019-10-11T17:04:00","2","DRIVER",,"720072",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","true",,"1",,"UNKNOWN","UNKNOWN",,,,,"true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758131","JC469053","2019-10-11T17:00:00","1","DRIVER",,"720138",,"LINCOLN-CONTINENTAL","UNKNOWN","IL","1997","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"PRIVATE",,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757992","JC469037","2019-10-11T17:00:00","1","DRIVER",,"720012",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2011","NONE","PASSENGER","PERSONAL","S","ENTER FROM DRIVE/ALLEY",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757993","JC469037","2019-10-11T17:00:00","2","DRIVER","2","720018",,"LEXUS","RX350","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","RIDESHARE SERVICE","W","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758019","JC468985","2019-10-11T17:00:00","1","DRIVER",,"720038",,"FORD","ESCAPE (SUV)","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"3",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758020","JC468985","2019-10-11T17:00:00","2","DRIVER","2","720063",,"CHEVROLET","Aveo","IL","2008","NONE","PASSENGER","RIDESHARE SERVICE","N","STRAIGHT AHEAD",,,"3",,,,"true",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758039","JC469093","2019-10-11T16:49:00","1","DRIVER",,"720053",,"NISSAN","NISSAN MAXIMA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,"true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758040","JC469093","2019-10-11T16:49:00","2","DRIVER",,"720055",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2018","NONE","PASSENGER","RIDESHARE SERVICE","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757999","JC469046","2019-10-11T16:45:00","1","DRIVER",,"720023",,"TOYOTA MOTOR COMPANY, LTD.","Matrix (sport wagon)",,"2004","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758000","JC469046","2019-10-11T16:45:00","2","DRIVER",,"720031",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757989","JC469038","2019-10-11T16:45:00","1","DRIVER",,"720009",,"JEEP","CHEROKEE","IL","2003","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,"false",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757990","JC469038","2019-10-11T16:45:00","2","DRIVER",,"720017",,"KIA MOTORS CORP","FORTE","IL","2018","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757997","JC469006","2019-10-11T16:44:00","1","DRIVER",,"720024",,"HYUNDAI","UNKNOWN","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757998","JC469006","2019-10-11T16:44:00","2","DRIVER",,"720080",,"CHRYSLER","UNKNOWN","IL","2005","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758007","JC468984","2019-10-11T16:42:00","1","DRIVER",,"720029",,"CHEVROLET","C-1500","IL","2007","UNKNOWN","PICKUP","PERSONAL","E","TURNING LEFT",,,"1",,,,"true",,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758008","JC468984","2019-10-11T16:42:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758036","JC469005","2019-10-11T16:34:00","1","DRIVER",,"720062",,"GENERAL MOTORS CORP.","UNKNOWN","IL","1995","NONE","PICKUP","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"OWNER","UNK",,"true",,,,,,,,,,,"true",,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758035","JC469005","2019-10-11T16:34:00","2","DRIVER",,"720049",,"KIA MOTORS CORP","UNKNOWN","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,"owner","unk",,,,,,,,,,"true","true","true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758005","JC469056","2019-10-11T16:30:00","1","DRIVER",,"720025",,"TOYOTA MOTOR COMPANY, LTD.","Matrix (sport wagon)","IL","2006","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758006","JC469056","2019-10-11T16:30:00","2","DRIVER",,"720034",,"HONDA","Odyssey (minivan)","IL","2006","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758049","JC469025","2019-10-11T16:30:00","1","DRIVER",,"720071",,"PONTIAC","UNKNOWN","IL","2004","UNKNOWN","PASSENGER","PERSONAL","W","BACKING",,,"1",,,,"true",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758050","JC469025","2019-10-11T16:30:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757972","JC468978","2019-10-11T16:30:00","1","DRIVER",,"719995",,"HONDA","CRV","IL","2005","NONE","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757973","JC468978","2019-10-11T16:30:00","2","DRIVER","1","720010",,"HONDA","Insight","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,"true","true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757968","JC468995","2019-10-11T16:20:00","1","DRIVER",,"719984",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,"true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757969","JC468995","2019-10-11T16:20:00","2","DRIVER",,"720096",,"HYUNDAI","ELANTRA","IL","2016","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true","true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757942","JC468940","2019-10-11T16:18:00","1","DRIVER",,"719964",,"CHEVROLET","TAHOE",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","OTHER",,,"1",,,,,,,,,,,,,,,,,"true","TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757943","JC468940","2019-10-11T16:18:00","2","PARKED","1","719967",,"FORD","FIESTA","IL","2012","NONE","PASSENGER","PERSONAL","W","PARKED",,,"1",,,,,,,,,,,,,"true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757976","JC469003","2019-10-11T16:15:00","1","DRIVER",,"719989",,"FORD","Focus","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757977","JC469003","2019-10-11T16:15:00","2","DRIVER",,"720003",,"PONTIAC","TORRENT","IL","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true","true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757974","JC468964","2019-10-11T16:15:00","1","DRIVER",,"719997",,"HAULER-TRAILER(MFD. BY NORDINE MFG.)","HAULER-TRAILER(MFD. BY NORDINE MFG.)","IL","2015","NONE","OTHER VEHICLE WITH TRAILER","CONSTRUCTION/MAINTENANCE","S","PASSING/OVERTAKING",,,"1",,,,,,"true","true","true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757975","JC468964","2019-10-11T16:15:00","2","DRIVER",,"720006",,"HONDA","UNKNOWN","IL","2018","NONE","PASSENGER","TAXI/FOR HIRE","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,"true","true","true","true","true","true",,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757946","JC468958","2019-10-11T16:10:00","1","DRIVER",,"719962",,"NISSAN","UNKNOWN","IL",,"UNKNOWN","PASSENGER","PERSONAL","SW","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757947","JC468958","2019-10-11T16:10:00","2","DRIVER",,"719966",,"FORD","FLEX","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,"true","true",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757944","JC468951","2019-10-11T16:10:00","1","DRIVER",,"719963",,"DODGE","RAM 1500 PU","IL","2018","NONE","PICKUP","PERSONAL","N","TURNING LEFT",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757945","JC468951","2019-10-11T16:10:00","2","DRIVER",,"719969",,"JEEP","Wrangler (for vehicle years 1989 to present)","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757960","JC468934","2019-10-11T16:07:00","1","PARKED",,"719977",,"HYUNDAI","TUCSON","IL","2013","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757961","JC468934","2019-10-11T16:07:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757952","JC468945","2019-10-11T16:06:00","1","DRIVER",,"719974",,"DODGE","RAM 1500 PU","IL","2011","UNKNOWN","PICKUP","UNKNOWN/NA","N","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757953","JC468945","2019-10-11T16:06:00","2","DRIVER",,"719994",,"UNKNOWN","UNKNOWN","IL","2018","UNKNOWN","MOPED OR MOTORIZED BICYCLE","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true","true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758025","JC468996","2019-10-11T16:05:00","1","DRIVER",,"720047",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"NONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758024","JC468996","2019-10-11T16:05:00","2","DRIVER",,"720042",,"LINCOLN-CONTINENTAL","CONTINENTAL","IL","2001","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"private tow","unknown",,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757950","JC468923","2019-10-11T16:01:00","1","DRIVER",,"719971",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","TSX","IL","2012","UNKNOWN","PASSENGER","PERSONAL","S","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757951","JC468923","2019-10-11T16:01:00","2","DRIVER",,"719987",,"ICL CARGO TRAILER","ICL CARGO TRAILER","IL","2009","UNKNOWN","BUS OVER 15 PASS.","SCHOOL BUS","W","TURNING RIGHT",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758226","JC469269","2019-10-11T16:00:00","1","DRIVER",,"720225",,"RANGE ROVER OF NORTH AMERICA","RANGE ROVER OF NORTH AMERICA","IL",,"UNKNOWN","PASSENGER","PERSONAL","N","CHANGING LANES",,,"1",,,,"true",,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
